warnings,steps,time,difference,activeCollisions,collisionStarts,characters,bodies,raycasts,clears,unblocks,explores,flees
2,1476,1680635840598,16,23,0,9,88,8,28,0,0,1
2,1477,1680635840615,17,23,0,9,88,8,28,0,0,1
2,1478,1680635840631,16,23,0,9,88,8,28,0,0,1
2,1479,1680635840647,16,23,1,9,88,8,28,0,0,1
2,1480,1680635840662,15,24,0,9,88,8,28,0,0,1
2,1481,1680635840678,16,24,0,9,88,8,40,0,1,1
2,1482,1680635840695,17,24,0,9,88,8,25,0,0,1
2,1483,1680635840711,16,23,0,9,88,8,25,0,0,1
2,1484,1680635840727,16,23,0,9,88,8,25,0,0,1
2,1485,1680635840744,17,23,0,9,88,8,25,0,0,1
2,1486,1680635840760,16,23,0,9,88,8,25,0,0,1
2,1487,1680635840776,16,23,0,9,88,8,25,0,0,1
2,1488,1680635840792,16,23,0,9,88,8,25,0,0,1
2,1489,1680635840808,16,23,0,9,88,8,25,0,0,1
2,1490,1680635840824,16,23,1,9,88,8,25,0,0,1
2,1491,1680635840841,17,24,0,9,88,8,50,0,1,1
2,1492,1680635840857,16,22,0,9,88,8,25,0,0,1
2,1493,1680635840873,16,22,0,9,88,8,25,0,0,1
2,1494,1680635840889,16,22,0,9,88,8,25,0,0,1
2,1495,1680635840905,16,22,0,9,88,8,25,0,0,1
2,1496,1680635840921,16,22,0,9,88,8,25,0,0,1
2,1497,1680635840937,16,22,1,9,88,8,25,0,0,1
2,1498,1680635840952,15,23,0,9,88,8,25,0,0,1
2,1499,1680635840969,17,23,0,9,88,8,25,0,0,1
2,1500,1680635840986,17,22,0,9,88,8,25,0,0,1
2,1501,1680635841002,16,22,0,9,88,8,25,0,0,1
2,1502,1680635841018,16,22,0,9,88,8,25,0,0,1
2,1503,1680635841035,17,22,0,9,88,8,25,0,0,1
2,1504,1680635841052,17,22,0,9,88,8,25,0,0,1
2,1505,1680635841068,16,22,0,9,88,8,25,0,0,1
2,1506,1680635841084,16,22,0,9,88,8,25,0,0,1
2,1507,1680635841099,15,22,0,9,88,8,25,0,0,1
2,1508,1680635841116,17,22,0,9,88,8,25,0,0,1
2,1509,1680635841132,16,22,0,9,88,8,25,0,0,1
2,1510,1680635841148,16,22,1,9,88,8,25,0,0,1
2,1511,1680635841164,16,23,0,9,88,8,25,0,0,1
2,1512,1680635841180,16,22,0,9,88,8,25,0,0,1
2,1513,1680635841196,16,22,1,9,88,8,25,0,0,1
2,1514,1680635841212,16,23,0,9,88,8,25,0,0,1
2,1515,1680635841228,16,23,0,9,88,8,25,0,0,1
2,1516,1680635841244,16,23,0,9,88,8,25,0,0,1
2,1517,1680635841260,16,23,0,9,88,8,25,0,0,1
2,1518,1680635841276,16,23,0,9,88,8,25,0,0,1
2,1519,1680635841292,16,23,0,9,88,8,25,0,0,1
2,1520,1680635841309,17,23,0,9,88,8,25,0,0,1
2,1521,1680635841325,16,23,0,9,88,8,25,0,0,1
2,1522,1680635841342,17,23,0,9,88,8,28,0,0,1
2,1523,1680635841359,17,23,0,9,88,8,28,0,0,1
2,1524,1680635841376,17,23,0,9,88,8,28,0,0,1
2,1525,1680635841392,16,23,0,9,88,8,28,0,0,1
2,1526,1680635841408,16,23,1,9,88,8,28,0,0,1
2,1527,1680635841424,16,24,0,9,88,8,28,0,0,1
2,1528,1680635841441,17,24,0,9,88,8,28,0,0,1
2,1529,1680635841457,16,24,0,9,88,8,28,0,0,1
2,1530,1680635841473,16,24,1,9,88,8,28,0,0,1
2,1531,1680635841489,16,25,0,9,88,8,28,0,0,1
2,1532,1680635841505,16,25,0,9,88,8,28,0,0,1
2,1533,1680635841522,17,25,0,9,88,8,28,0,0,1
2,1534,1680635841538,16,25,0,9,88,8,28,0,0,1
2,1535,1680635841554,16,25,0,9,88,8,28,0,0,1
2,1536,1680635841570,16,25,0,9,88,8,28,0,0,1
2,1537,1680635841586,16,25,0,9,88,8,28,0,0,1
2,1538,1680635841603,17,25,0,9,88,8,28,0,0,1
2,1539,1680635841619,16,25,0,9,88,8,28,0,0,1
2,1540,1680635841635,16,25,0,9,88,8,28,0,0,1
2,1541,1680635841652,17,25,1,9,88,8,28,0,0,1
2,1542,1680635841668,16,26,0,9,88,8,28,0,0,1
2,1543,1680635841685,17,26,0,9,88,8,28,0,0,1
2,1544,1680635841700,15,25,0,9,88,8,28,0,0,1
2,1545,1680635841717,17,23,1,9,88,8,28,0,0,1
2,1546,1680635841733,16,24,1,9,88,8,28,0,0,1
2,1547,1680635841749,16,25,0,9,88,8,25,0,0,1
2,1548,1680635841766,17,25,0,9,88,8,23,0,0,1
2,1549,1680635841782,16,25,0,9,88,8,23,0,0,1
2,1550,1680635841798,16,24,0,9,88,8,23,0,0,1
2,1551,1680635841822,24,24,0,10,88,8,21,0,0,1
2,1552,1680635841832,10,22,0,10,88,8,21,0,0,1
2,1553,1680635841848,16,22,0,10,88,8,21,0,0,1
2,1554,1680635841864,16,22,0,10,88,8,21,0,0,1
2,1555,1680635841881,17,22,0,10,88,8,21,0,0,1
2,1556,1680635841897,16,22,0,10,88,8,21,0,0,1
2,1557,1680635841914,17,22,0,10,88,8,21,0,0,1
2,1558,1680635841931,17,22,0,10,88,8,21,0,0,1
2,1559,1680635841947,16,22,0,10,88,8,21,0,0,1
2,1560,1680635841963,16,22,0,10,88,8,21,0,0,1
2,1561,1680635841979,16,22,0,10,88,8,21,0,0,1
2,1562,1680635841995,16,21,0,10,88,8,21,0,0,1
2,1563,1680635842011,16,21,0,10,88,8,21,0,0,1
2,1564,1680635842028,17,21,1,10,88,8,21,0,0,1
2,1565,1680635842045,17,22,1,10,88,8,21,0,0,1
2,1566,1680635842061,16,23,0,10,88,8,21,0,0,1
2,1567,1680635842077,16,23,0,10,88,8,21,0,0,1
2,1568,1680635842093,16,23,0,10,88,8,21,0,0,1
2,1569,1680635842109,16,23,1,10,88,8,21,0,0,1
2,1570,1680635842125,16,23,0,10,88,8,21,0,0,1
2,1571,1680635842141,16,23,0,10,88,8,21,0,0,1
2,1572,1680635842157,16,22,0,10,88,8,21,0,0,1
2,1573,1680635842174,17,21,0,10,88,8,21,0,0,1
2,1574,1680635842191,17,21,0,10,88,8,21,0,0,1
2,1575,1680635842207,16,21,0,10,88,8,21,0,0,1
2,1576,1680635842223,16,21,0,10,88,8,21,0,0,1
2,1577,1680635842239,16,21,0,10,88,8,21,0,0,1
2,1578,1680635842255,16,21,0,10,88,8,21,0,0,1
2,1579,1680635842271,16,21,0,10,88,8,21,0,0,1
2,1580,1680635842287,16,21,0,10,88,8,21,0,0,1
2,1581,1680635842303,16,21,0,10,88,8,21,0,0,1
2,1582,1680635842319,16,21,0,10,88,8,21,0,0,1
2,1583,1680635842335,16,20,0,10,88,8,21,0,0,1
2,1584,1680635842351,16,20,1,10,88,8,21,0,0,1
2,1585,1680635842367,16,21,0,10,88,8,21,0,0,1
2,1586,1680635842383,16,21,0,10,88,8,21,0,0,1
2,1587,1680635842399,16,21,0,10,88,8,21,0,0,1
2,1588,1680635842415,16,21,0,10,88,8,21,0,0,1
2,1589,1680635842431,16,21,0,10,88,8,21,0,0,1
2,1590,1680635842448,17,21,0,10,88,8,21,0,0,1
2,1591,1680635842464,16,21,0,10,88,8,21,0,0,1
2,1592,1680635842481,17,21,0,10,88,8,19,0,0,1
2,1593,1680635842497,16,21,1,10,88,8,19,0,0,1
2,1594,1680635842513,16,22,0,10,88,8,19,0,0,1
2,1595,1680635842529,16,22,1,10,88,8,19,0,0,1
2,1596,1680635842545,16,23,0,10,88,8,19,0,0,1
2,1597,1680635842561,16,23,1,10,88,8,19,0,0,1
2,1598,1680635842577,16,24,0,10,88,8,19,0,0,1
2,1599,1680635842593,16,24,0,10,88,8,19,0,0,1
2,1600,1680635842609,16,23,1,10,88,8,41,0,1,1
2,1601,1680635842625,16,23,1,10,88,8,314,0,0,1
2,1602,1680635842642,17,22,0,10,88,8,22,0,0,1
2,1603,1680635842658,16,22,0,10,88,8,22,0,0,1
2,1604,1680635842674,16,22,0,10,88,8,22,0,0,1
2,1605,1680635842690,16,22,0,10,88,8,22,0,0,1
2,1606,1680635842706,16,22,0,10,88,8,36,0,1,1
2,1607,1680635842723,17,22,1,10,88,8,22,0,0,1
2,1608,1680635842739,16,23,0,10,88,8,22,0,0,1
2,1609,1680635842755,16,23,0,10,88,8,22,0,0,1
2,1610,1680635842771,16,23,1,10,88,8,22,0,0,1
2,1611,1680635842787,16,24,0,10,88,8,22,0,0,1
2,1612,1680635842803,16,23,0,10,88,8,22,0,0,1
2,1613,1680635842819,16,23,0,10,88,8,22,0,0,1
2,1614,1680635842836,17,23,0,10,88,8,22,0,0,1
2,1615,1680635842852,16,23,0,10,88,8,22,0,0,1
2,1616,1680635842868,16,22,0,10,88,8,22,0,0,1
2,1617,1680635842885,17,21,1,10,88,8,22,0,0,1
2,1618,1680635842901,16,22,1,10,88,8,22,0,0,1
2,1619,1680635842917,16,23,0,10,88,8,22,0,0,1
2,1620,1680635842933,16,23,0,10,88,8,22,0,0,1
2,1621,1680635842949,16,23,0,10,88,8,22,0,0,1
2,1622,1680635842965,16,23,0,10,88,8,22,0,0,1
2,1623,1680635842980,15,23,0,10,88,8,22,0,0,1
2,1624,1680635842997,17,23,0,10,88,8,22,0,0,1
2,1625,1680635843013,16,23,1,10,88,8,22,0,0,1
2,1626,1680635843029,16,24,0,10,88,8,22,0,0,1
2,1627,1680635843045,16,24,0,10,88,8,22,0,0,1
2,1628,1680635843061,16,24,0,10,88,8,22,0,0,1
2,1629,1680635843084,23,23,1,9,88,12,121,0,0,1
2,1630,1680635843092,8,23,1,9,88,12,23,0,0,1
2,1631,1680635843109,17,22,0,9,88,12,23,0,0,1
2,1632,1680635843125,16,21,1,9,88,12,21,0,0,1
2,1633,1680635843141,16,21,0,9,88,12,21,0,0,1
2,1634,1680635843157,16,20,0,9,88,12,21,0,0,1
2,1635,1680635843173,16,20,0,9,88,12,21,0,0,1
2,1636,1680635843189,16,20,1,9,88,12,21,0,0,1
2,1637,1680635843205,16,20,1,9,88,12,21,0,0,1
2,1638,1680635843221,16,21,1,9,88,12,21,0,0,1
2,1639,1680635843237,16,21,0,9,88,12,21,0,0,1
2,1640,1680635843253,16,21,2,9,88,12,21,0,0,1
2,1641,1680635843269,16,22,1,9,88,12,21,0,0,1
2,1642,1680635843285,16,23,0,9,88,12,21,0,0,1
2,1643,1680635843301,16,22,0,9,88,12,41,0,1,1
2,1644,1680635843317,16,21,0,9,88,12,21,0,0,1
2,1645,1680635843333,16,21,0,9,88,12,21,0,0,1
2,1646,1680635843349,16,21,0,9,88,12,21,0,0,1
2,1647,1680635843366,17,21,0,9,88,12,21,0,0,1
2,1648,1680635843383,17,20,0,9,88,12,21,0,0,1
2,1649,1680635843400,17,20,0,9,88,12,21,0,0,1
2,1650,1680635843416,16,20,1,9,88,12,21,0,0,1
2,1651,1680635843432,16,21,0,9,88,12,21,0,0,1
2,1652,1680635843448,16,21,1,9,88,12,21,0,0,1
2,1653,1680635843464,16,22,1,9,88,12,21,0,0,1
2,1654,1680635843480,16,22,0,9,88,12,21,0,0,1
2,1655,1680635843496,16,22,0,9,88,12,21,0,0,1
2,1656,1680635843513,17,22,0,9,88,12,21,0,0,1
2,1657,1680635843529,16,21,0,9,88,12,21,0,0,1
2,1658,1680635843545,16,21,0,9,88,12,21,0,0,1
2,1659,1680635843561,16,21,0,9,88,12,21,0,0,1
2,1660,1680635843577,16,21,0,9,88,12,21,0,0,1
2,1661,1680635843593,16,21,0,9,88,12,21,0,0,1
2,1662,1680635843609,16,21,0,9,88,12,21,0,0,1
2,1663,1680635843625,16,21,0,9,88,12,21,0,0,1
2,1664,1680635843641,16,21,0,9,88,12,21,0,0,1
2,1665,1680635843658,17,21,0,9,88,12,21,0,0,1
2,1666,1680635843674,16,21,0,9,88,12,21,0,0,1
2,1667,1680635843690,16,21,0,9,88,12,21,0,0,1
2,1668,1680635843706,16,21,0,9,88,12,21,0,0,1
2,1669,1680635843723,17,20,0,9,88,12,21,0,0,1
2,1670,1680635843739,16,20,0,9,88,12,21,0,0,1
2,1671,1680635843754,15,20,0,9,88,12,21,0,0,1
2,1672,1680635843770,16,19,0,9,88,12,21,0,0,1
2,1673,1680635843787,17,19,0,9,88,12,21,0,0,1
2,1674,1680635843803,16,19,0,9,88,12,21,0,0,1
2,1675,1680635843819,16,19,1,9,88,12,21,0,0,1
2,1676,1680635843836,17,20,1,9,88,12,21,0,0,1
2,1677,1680635843853,17,21,1,9,88,12,21,0,0,1
2,1678,1680635843869,16,22,0,9,88,12,21,0,0,1
2,1679,1680635843885,16,22,0,9,88,12,21,0,0,1
2,1680,1680635843901,16,21,0,9,88,12,21,0,0,1
2,1681,1680635843918,17,21,1,9,88,12,21,0,0,1
2,1682,1680635843935,17,22,0,9,88,12,21,0,0,1
2,1683,1680635843951,16,22,0,9,88,12,21,0,0,1
2,1684,1680635843967,16,22,0,9,88,12,21,0,0,1
2,1685,1680635843983,16,21,0,9,88,12,21,0,0,1
2,1686,1680635843999,16,21,0,9,88,12,21,0,0,1
2,1687,1680635844016,17,21,0,9,88,12,21,0,0,1
2,1688,1680635844032,16,21,0,9,88,12,21,0,0,1
2,1689,1680635844048,16,21,0,9,88,12,21,0,0,1
2,1690,1680635844065,17,21,0,9,88,12,21,0,0,1
2,1691,1680635844081,16,21,0,9,88,12,21,0,0,1
2,1692,1680635844097,16,21,0,9,88,12,21,0,0,1
2,1693,1680635844113,16,21,0,9,88,12,21,0,0,1
2,1694,1680635844129,16,21,0,9,88,12,21,0,0,1
2,1695,1680635844145,16,21,0,9,88,12,21,0,0,1
2,1696,1680635844161,16,21,0,9,88,12,21,0,0,1
2,1697,1680635844177,16,21,0,9,88,12,21,0,0,1
2,1698,1680635844193,16,21,0,9,88,12,21,0,0,1
2,1699,1680635844209,16,21,0,9,88,12,21,0,0,1
2,1700,1680635844226,17,21,0,9,88,12,21,0,0,1
2,1701,1680635844242,16,21,0,9,88,12,21,0,0,1
2,1702,1680635844258,16,21,0,9,88,12,21,0,0,1
2,1703,1680635844275,17,21,0,9,88,12,21,0,0,1
2,1704,1680635844291,16,21,0,9,88,12,21,0,0,1
2,1705,1680635844307,16,21,0,9,88,12,21,0,0,1
2,1706,1680635844323,16,21,0,9,88,12,21,0,0,1
2,1707,1680635844339,16,21,0,9,88,12,21,0,0,1
2,1708,1680635844355,16,21,1,9,88,12,21,0,0,1
2,1709,1680635844371,16,21,1,9,88,12,21,0,0,1
2,1710,1680635844387,16,21,0,9,88,12,21,0,0,1
2,1711,1680635844403,16,21,0,9,88,12,21,0,0,1
2,1712,1680635844419,16,21,0,9,88,12,21,0,0,1
2,1713,1680635844435,16,20,0,9,88,12,21,0,0,1
2,1714,1680635844452,17,20,0,9,88,12,21,0,0,1
2,1715,1680635844468,16,20,0,9,88,12,21,0,0,1
2,1716,1680635844484,16,20,0,9,88,12,21,0,0,1
2,1717,1680635844500,16,20,0,9,88,12,21,0,0,1
2,1718,1680635844516,16,20,0,9,88,12,21,0,0,1
2,1719,1680635844533,17,20,1,9,88,12,21,0,0,1
2,1720,1680635844550,17,21,0,9,88,12,321,0,0,1
2,1721,1680635844567,17,21,1,9,88,12,23,0,0,1
2,1722,1680635844583,16,22,0,9,88,12,23,0,0,1
2,1723,1680635844599,16,22,0,9,88,12,24,0,0,1
2,1724,1680635844615,16,22,0,9,88,12,24,0,0,1
2,1725,1680635844631,16,22,0,9,88,12,22,0,0,1
2,1726,1680635844648,17,21,0,9,88,12,22,0,0,1
2,1727,1680635844665,17,21,0,9,88,12,22,0,0,1
2,1728,1680635844681,16,20,0,9,88,12,22,0,0,1
2,1729,1680635844697,16,19,0,9,88,12,22,0,0,1
2,1730,1680635844714,17,19,1,9,88,12,22,0,0,1
2,1731,1680635844731,17,20,0,9,88,12,22,0,0,1
2,1732,1680635844747,16,20,0,9,88,12,314,0,0,1
2,1733,1680635844763,16,20,0,9,88,12,29,0,0,1
2,1734,1680635844780,17,20,0,9,88,12,316,0,0,1
2,1735,1680635844796,16,20,0,9,88,12,58,0,1,1
2,1736,1680635844811,15,20,0,9,88,12,33,0,0,1
2,1737,1680635844828,17,20,1,9,88,12,33,0,0,1
2,1738,1680635844843,15,21,0,9,88,12,31,0,0,1
2,1739,1680635844860,17,20,0,9,88,12,31,0,0,1
2,1740,1680635844875,15,20,0,9,88,12,31,0,0,1
2,1741,1680635844892,17,19,1,9,88,12,31,0,0,1
2,1742,1680635844907,15,20,0,9,88,12,31,0,0,1
2,1743,1680635844924,17,20,0,9,88,12,30,0,0,1
2,1744,1680635844940,16,20,0,9,88,12,30,0,0,1
2,1745,1680635844956,16,20,0,9,88,12,30,0,0,1
2,1746,1680635844971,15,20,0,9,88,12,30,0,0,1
2,1747,1680635844988,17,20,1,9,88,12,30,0,0,1
2,1748,1680635845003,15,21,0,9,88,12,30,0,0,1
2,1749,1680635845020,17,21,1,9,88,12,30,0,0,1
2,1750,1680635845035,15,22,0,9,88,12,30,0,0,1
2,1751,1680635845052,17,22,0,9,88,12,30,0,0,1
2,1752,1680635845069,17,22,1,9,88,12,30,0,0,1
2,1753,1680635845085,16,23,0,9,88,12,30,0,0,1
2,1754,1680635845101,16,23,0,9,88,12,30,0,0,1
2,1755,1680635845117,16,23,0,9,88,12,30,0,0,1
2,1756,1680635845134,17,23,0,9,88,12,30,0,0,1
2,1757,1680635845150,16,23,0,9,88,12,30,0,0,1
2,1758,1680635845167,17,23,0,9,88,12,30,0,0,1
2,1759,1680635845183,16,23,0,9,88,12,30,0,0,1
2,1760,1680635845199,16,23,0,9,88,12,30,0,0,1
2,1761,1680635845215,16,23,0,9,88,12,30,0,0,1
2,1762,1680635845231,16,23,0,9,88,12,30,0,0,1
2,1763,1680635845246,15,23,0,9,88,12,30,0,0,1
2,1764,1680635845263,17,23,1,9,88,12,30,0,0,1
2,1765,1680635845280,17,24,0,9,88,12,30,0,0,1
2,1766,1680635845296,16,24,0,9,88,12,30,0,0,1
2,1767,1680635845311,15,24,0,9,88,12,30,0,0,1
2,1768,1680635845328,17,23,0,9,88,12,30,0,0,1
2,1769,1680635845344,16,22,0,9,88,12,30,0,0,1
2,1770,1680635845360,16,22,0,9,88,12,30,0,0,1
2,1771,1680635845375,15,20,0,9,88,12,30,0,0,1
2,1772,1680635845392,17,20,0,9,88,12,28,0,0,1
2,1773,1680635845407,15,20,0,9,88,12,28,0,0,1
2,1774,1680635845424,17,20,0,9,88,12,28,0,0,1
2,1775,1680635845441,17,20,0,9,88,12,28,0,0,1
2,1776,1680635845457,16,20,0,9,88,12,28,0,0,1
2,1777,1680635845472,15,20,0,9,88,12,28,0,0,1
2,1778,1680635845489,17,20,0,9,88,12,28,0,0,1
2,1779,1680635845504,15,20,0,9,88,12,28,0,0,1
2,1780,1680635845521,17,20,0,9,88,12,28,0,0,1
2,1781,1680635845537,16,20,0,9,88,12,28,0,0,1
2,1782,1680635845553,16,20,0,9,88,12,28,0,0,1
2,1783,1680635845570,17,20,0,9,88,12,28,0,0,1
2,1784,1680635845586,16,20,0,9,88,12,28,0,0,1
2,1785,1680635845603,17,20,0,9,88,12,28,0,0,1
2,1786,1680635845618,15,20,0,9,88,12,28,0,0,1
2,1787,1680635845635,17,20,0,9,88,12,28,0,0,1
2,1788,1680635845652,17,20,0,9,88,12,28,0,0,1
2,1789,1680635845668,16,20,0,9,88,12,28,0,0,1
2,1790,1680635845685,17,20,0,9,88,12,28,0,0,1
2,1791,1680635845700,15,20,0,9,88,12,28,0,0,1
2,1792,1680635845717,17,20,1,9,88,12,28,0,0,1
2,1793,1680635845733,16,21,1,9,88,12,28,0,0,1
2,1794,1680635845756,23,22,0,10,88,12,29,0,0,1
2,1795,1680635845766,10,20,2,10,88,12,29,0,0,1
2,1796,1680635845782,16,22,0,10,88,12,29,0,0,1
2,1797,1680635845798,16,20,0,10,88,12,29,0,0,1
2,1798,1680635845813,15,20,0,10,88,12,29,0,0,1
2,1799,1680635845830,17,20,0,10,88,12,29,0,0,1
2,1800,1680635845846,16,20,0,10,88,12,29,0,0,1
2,1801,1680635845862,16,20,0,10,88,12,29,0,0,1
2,1802,1680635845879,17,20,0,10,88,12,29,0,0,1
2,1803,1680635845895,16,20,0,10,88,12,29,0,0,1
2,1804,1680635845911,16,20,0,10,88,12,29,0,0,1
2,1805,1680635845928,17,20,0,10,88,12,29,0,0,1
2,1806,1680635845944,16,20,0,10,88,12,29,0,0,1
2,1807,1680635845961,17,20,0,10,88,12,29,0,0,1
2,1808,1680635845977,16,20,0,10,88,12,29,0,0,1
2,1809,1680635845993,16,20,0,10,88,12,29,0,0,1
2,1810,1680635846010,17,20,0,10,88,12,29,0,0,1
2,1811,1680635846025,15,20,0,10,88,12,30,0,0,1
2,1812,1680635846042,17,20,1,10,88,12,30,0,0,1
2,1813,1680635846058,16,20,0,10,88,12,30,0,0,1
2,1814,1680635846075,17,20,0,10,88,12,30,0,0,1
2,1815,1680635846091,16,20,0,10,88,12,30,0,0,1
2,1816,1680635846106,15,20,0,10,88,12,30,0,0,1
2,1817,1680635846123,17,20,0,10,88,12,30,0,0,1
2,1818,1680635846138,15,19,0,10,88,12,30,0,0,1
2,1819,1680635846155,17,19,0,10,88,12,30,0,0,1
2,1820,1680635846171,16,19,0,10,88,12,30,0,0,1
2,1821,1680635846187,16,19,1,10,88,12,30,0,0,1
2,1822,1680635846204,17,20,0,10,88,12,30,0,0,1
2,1823,1680635846219,15,20,1,10,88,12,30,0,0,1
2,1824,1680635846236,17,21,1,10,88,12,29,0,0,1
2,1825,1680635846252,16,21,1,10,88,12,29,0,0,1
2,1826,1680635846269,17,22,0,10,88,12,29,0,0,1
2,1827,1680635846284,15,22,0,10,88,12,29,0,0,1
2,1828,1680635846300,16,22,0,10,88,12,29,0,0,1
2,1829,1680635846317,17,22,0,10,88,12,29,0,0,1
2,1830,1680635846333,16,22,0,10,88,12,29,0,0,1
2,1831,1680635846349,16,22,0,10,88,12,29,0,0,1
2,1832,1680635846365,16,22,0,10,88,12,29,0,0,1
2,1833,1680635846381,16,22,0,10,88,12,30,0,0,1
2,1834,1680635846396,15,22,0,10,88,12,30,0,0,1
2,1835,1680635846413,17,22,0,10,88,12,30,0,0,1
2,1836,1680635846429,16,21,0,10,88,12,30,0,0,1
2,1837,1680635846446,17,21,0,10,88,12,30,0,0,1
2,1838,1680635846462,16,21,1,10,88,12,30,0,0,1
2,1839,1680635846478,16,22,0,10,88,12,30,0,0,1
2,1840,1680635846494,16,22,0,10,88,12,30,0,0,1
2,1841,1680635846515,21,20,1,10,87,12,52,1,0,0
2,1842,1680635846526,11,20,0,10,87,12,32,0,0,0
2,1843,1680635846543,17,19,0,10,87,12,32,0,0,0
2,1844,1680635846558,15,19,0,10,87,12,32,0,0,0
2,1845,1680635846574,16,19,0,10,87,12,32,0,0,0
2,1846,1680635846591,17,19,0,10,87,12,32,0,0,0
2,1847,1680635846607,16,19,0,10,87,12,32,0,0,0
2,1848,1680635846624,17,19,1,10,87,12,32,0,0,0
2,1849,1680635846640,16,20,0,10,87,12,32,0,0,0
2,1850,1680635846657,17,20,0,10,87,12,32,0,0,0
2,1851,1680635846673,16,20,0,10,87,12,32,0,0,0
2,1852,1680635846689,16,20,1,10,87,12,32,0,0,0
2,1853,1680635846706,17,19,1,10,87,12,32,0,0,0
2,1854,1680635846722,16,19,1,10,87,12,32,0,0,0
2,1855,1680635846738,16,19,1,10,87,12,32,0,0,0
2,1856,1680635846754,16,19,1,10,87,12,32,0,0,0
2,1857,1680635846771,17,20,1,10,87,12,32,0,0,0
2,1858,1680635846787,16,21,0,10,87,12,32,0,0,0
2,1859,1680635846803,16,20,0,10,87,12,32,0,0,0
2,1860,1680635846819,16,19,1,10,87,12,32,0,0,0
2,1861,1680635846836,17,20,1,10,87,12,32,0,0,0
2,1862,1680635846852,16,21,0,10,87,12,32,0,0,0
2,1863,1680635846868,16,21,0,10,87,12,32,0,0,0
2,1864,1680635846885,17,21,0,10,87,12,32,0,0,0
2,1865,1680635846902,17,21,0,10,87,12,32,0,0,0
2,1866,1680635846918,16,21,0,10,87,12,32,0,0,0
2,1867,1680635846933,15,21,0,10,87,12,32,0,0,0
2,1868,1680635846950,17,21,0,10,87,12,32,0,0,0
2,1869,1680635846966,16,21,0,10,87,12,32,0,0,0
2,1870,1680635846981,15,21,0,10,87,12,32,0,0,0
2,1871,1680635846998,17,21,0,10,87,12,32,0,0,0
2,1872,1680635847014,16,20,0,10,87,12,32,0,0,0
2,1873,1680635847029,15,20,2,10,87,12,32,0,0,0
2,1874,1680635847046,17,22,0,10,87,12,32,0,0,0
2,1875,1680635847062,16,22,0,10,87,12,32,0,0,0
2,1876,1680635847078,16,22,0,10,87,12,32,0,0,0
2,1877,1680635847094,16,22,1,10,87,12,32,0,0,0
2,1878,1680635847110,16,23,0,10,87,12,32,0,0,0
2,1879,1680635847126,16,23,0,10,87,12,32,0,0,0
2,1880,1680635847143,17,23,0,10,87,12,32,0,0,0
2,1881,1680635847159,16,22,0,10,87,12,32,0,0,0
2,1882,1680635847175,16,22,0,10,87,12,32,0,0,0
2,1883,1680635847192,17,22,0,10,87,12,32,0,0,0
2,1884,1680635847208,16,22,0,10,87,12,32,0,0,0
2,1885,1680635847225,17,22,0,10,87,12,32,0,0,0
2,1886,1680635847241,16,22,0,10,87,12,32,0,0,0
2,1887,1680635847256,15,22,0,10,87,12,32,0,0,0
2,1888,1680635847273,17,22,0,10,87,12,32,0,0,0
2,1889,1680635847289,16,21,0,10,87,12,32,0,0,0
2,1890,1680635847305,16,21,1,10,87,12,32,0,0,0
2,1891,1680635847322,17,22,1,10,87,12,32,0,0,0
2,1892,1680635847337,15,23,0,10,87,12,32,0,0,0
2,1893,1680635847352,15,23,0,10,87,12,32,0,0,0
2,1894,1680635847369,17,23,0,10,87,12,32,0,0,0
2,1895,1680635847385,16,23,0,10,87,12,32,0,0,0
2,1896,1680635847401,16,23,0,10,87,12,32,0,0,0
2,1897,1680635847418,17,23,0,10,87,12,32,0,0,0
2,1898,1680635847433,15,22,0,10,87,12,32,0,0,0
2,1899,1680635847449,16,21,1,10,87,12,32,0,0,0
2,1900,1680635847466,17,21,1,10,87,12,52,0,1,0
2,1901,1680635847482,16,22,0,10,87,12,32,0,0,0
2,1902,1680635847499,17,22,0,10,87,12,32,0,0,0
2,1903,1680635847515,16,22,0,10,87,12,32,0,0,0
2,1904,1680635847532,17,22,0,10,87,12,32,0,0,0
2,1905,1680635847548,16,22,1,10,87,12,32,0,0,0
2,1906,1680635847563,15,23,0,10,87,12,32,0,0,0
2,1907,1680635847580,17,23,0,10,87,12,32,0,0,0
2,1908,1680635847595,15,23,0,10,87,12,32,0,0,0
2,1909,1680635847612,17,22,0,10,87,12,32,0,0,0
2,1910,1680635847628,16,21,0,10,87,12,32,0,0,0
2,1911,1680635847644,16,20,0,10,87,12,32,0,0,0
2,1912,1680635847660,16,19,1,10,87,12,32,0,0,0
2,1913,1680635847675,15,20,1,10,87,12,32,0,0,0
2,1914,1680635847692,17,21,0,10,87,12,32,0,0,0
2,1915,1680635847708,16,21,0,10,87,12,46,0,1,0
2,1916,1680635847724,16,20,0,10,87,12,32,0,0,0
2,1917,1680635847739,15,20,0,10,87,12,32,0,0,0
2,1918,1680635847756,17,20,0,10,87,12,32,0,0,0
2,1919,1680635847772,16,20,0,11,87,12,32,0,0,0
2,1920,1680635847789,17,17,0,11,88,12,55,0,1,0
2,1921,1680635847804,15,17,0,11,88,12,35,0,0,0
2,1922,1680635847821,17,17,0,11,88,12,35,0,0,0
2,1923,1680635847837,16,17,1,11,88,12,35,0,0,0
2,1924,1680635847854,17,18,0,11,88,12,35,0,0,0
